CONJUNTO,AMOSTRAS,PORCENTAGEM,VETOR,CUSTO,GAP,TIME,PARTS,N_GENETIC_OUTPUT,CHANCE_OF_MUTATION
WEISH14,30,0.8,"[1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1]",6023,0.13387978142076504,1.671187400817871,2,15,0.3
WEISH14,30,0.8,"[1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1]",3747,0.4611734253666954,0.1467292308807373,2,15,0.3
WEISH14,30,0.8,"[1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0
 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1]",6188,0.11015243025596778,2.430124521255493,2,15,0.3
WEISH14,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1]",6157,0.11461029623238424,1.894167184829712,2,15,0.3
WEISH15,30,0.8,"[1 0 1 0 1 0 1 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1]",7048,0.05850921720545017,2.6068906784057617,2,15,0.3
WEISH15,30,0.8,"[1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0]",4810,0.3574672722415175,1.209871768951416,2,15,0.3
WEISH15,30,0.8,"[0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0]",4405,0.41156826075340636,0.30397987365722656,2,15,0.3
WEISH15,30,0.8,"[1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0
 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0]",6300,0.15842906759283998,3.029036521911621,2,15,0.3
WEISH15,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 1 1 0 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1]",6984,0.06705850921720545,2.4700512886047363,2,15,0.3
WEISH16,30,0.8,"[1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0]",6043,0.1709425161201811,2.707012176513672,2,15,0.3
WEISH16,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 1 0
 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0]",6420,0.11922074358622582,2.243182420730591,2,15,0.3
WEISH16,30,0.8,"[1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0
 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 1 0 0 1 0]",6372,0.12580600905474001,2.412280797958374,2,15,0.3
WEISH16,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 1 0]",6853,0.05981616133900398,2.2002012729644775,2,15,0.3
WEISH16,30,0.8,"[1 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 1]",6799,0.06722458499108246,2.313547372817993,2,15,0.3
WEISH17,30,0.8,"[1 0 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0
 1 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0]",8308,0.03764624116761265,2.9057788848876953,2,15,0.3
WEISH17,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0
 1 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 1]",7952,0.0788833545696745,2.7720139026641846,2,15,0.3
WEISH17,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 0 1 1 1
 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1]",7994,0.07401830186493687,2.0189831256866455,2,15,0.3
WEISH17,30,0.8,"[1 0 1 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0
 1 0 0 0 1 1 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1]",8049,0.06764739951349473,3.0665740966796875,2,15,0.3
WEISH17,30,0.8,"[1 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1
 1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0]",7980,0.07563998609984941,3.585585355758667,2,15,0.3
WEISH18,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0
 1 1 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1]",8681,0.09384133611691023,2.9302573204040527,2,15,0.3
WEISH18,30,0.8,"[1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
 0 0 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 1 1]",8295,0.13413361169102297,3.8228063583374023,2,15,0.3
WEISH18,30,0.8,"[1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0
 1 1 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1 0 1 1 0 1 1 1]",7467,0.22056367432150314,2.118695020675659,2,15,0.3
WEISH18,30,0.8,"[1 1 0 0 1 0 0 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0
 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 1 0 1 1]",7776,0.1883089770354906,2.38739275932312,2,15,0.3
WEISH18,30,0.8,"[1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1
 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1]",7320,0.2359081419624217,1.4093070030212402,2,15,0.3
WEISH19,30,0.8,"[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1]",6203,0.19420628734736295,1.8183610439300537,2,15,0.3
WEISH19,30,0.8,"[1 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1]",6598,0.14289425824889582,1.9859225749969482,2,15,0.3
WEISH19,30,0.8,"[1 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 0 0
 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0]",6933,0.09937646141855028,4.011115074157715,2,15,0.3
WEISH19,30,0.8,"[1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0]",4711,0.38802286308131984,0.9604074954986572,2,15,0.3
WEISH19,30,0.8,"[0 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1]",5570,0.27643543777604573,1.402268886566162,2,15,0.3
WEISH20,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1
 1 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1]",8047,0.14846560846560847,2.817974805831909,2,15,0.3
WEISH20,30,0.8,"[0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0
 0 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0]",7451,0.21153439153439155,2.274643898010254,2,15,0.3
WEISH20,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0
 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0]",7222,0.23576719576719576,1.5976221561431885,2,15,0.3
WEISH20,30,0.8,"[1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0
 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0]",8172,0.13523809523809524,2.155775785446167,2,15,0.3
WEISH20,30,0.8,"[1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 0 1 0 0 1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1 1 1 1]",9168,0.029841269841269842,3.1678683757781982,2,15,0.3
WEISH21,30,0.8,"[0 1 0 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0
 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1]",6483,0.2855411064580119,1.3273284435272217,2,15,0.3
WEISH21,30,0.8,"[1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0]",7952,0.12364998897950187,2.9452030658721924,2,15,0.3
WEISH21,30,0.8,"[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0
 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0]",6951,0.23396517522592022,2.1026079654693604,2,15,0.3
WEISH21,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 0 0
 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 1]",7907,0.12860921313643375,2.8971009254455566,2,15,0.3
WEISH21,30,0.8,"[1 0 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 0 0 1 0 0 0]",7190,0.2076261847035486,2.147167444229126,2,15,0.3
WEISH22,30,0.8,"[1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0
 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0
 0 0 0 0 0 0]",6411,0.2834469654632838,2.459730386734009,2,15,0.3
WEISH22,30,0.8,"[1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0
 0 0 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 1 0]",7187,0.19671398234044932,3.719160318374634,2,15,0.3
WEISH22,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 0 1 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 1 0
 0 0 0 0 1 0]",7109,0.20543198837599194,2.6425859928131104,2,15,0.3
WEISH22,30,0.8,"[1 1 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0]",5107,0.42919414328825306,0.37884974479675293,2,15,0.3
WEISH22,30,0.8,"[1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0
 1 1 0 0 0 0]",6292,0.2967475131328937,1.840165138244629,2,15,0.3
WEISH23,30,0.8,"[1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0
 0 0 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0
 1 0 0 0 0 0]",7121,0.14657238734419942,2.7440669536590576,2,15,0.3
WEISH23,30,0.8,"[1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1
 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0
 0 0 0 0 0 0]",6868,0.1768935762224353,2.5985748767852783,2,15,0.3
WEISH23,30,0.8,"[1 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1
 0 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0
 0 0 0 0 0 1]",7089,0.15040747842761265,3.2282042503356934,2,15,0.3
WEISH23,30,0.8,"[0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 1 0 0 0 0 0]",5499,0.34096356663470756,1.4637432098388672,2,15,0.3
WEISH23,30,0.8,"[1 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 0 0
 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 0
 0 1 0 0 0 0]",6785,0.18684084372003834,4.880828142166138,2,15,0.3
WEISH24,30,0.8,"[1 1 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 0 1 0
 0 0 0 0 0 0]",8815,0.13747553816046967,4.053138017654419,2,15,0.3
WEISH24,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1
 1 1 1 0 0 0]",8234,0.1943248532289628,3.6240832805633545,2,15,0.3
WEISH24,30,0.8,"[1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0
 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0 1 0
 1 0 0 0 1 1]",8095,0.2079256360078278,1.293135643005371,2,15,0.3
WEISH24,30,0.8,"[1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0
 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0
 1 1 0 0 0 1]",8660,0.15264187866927592,4.025007486343384,2,15,0.3
WEISH24,30,0.8,"[1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0
 1 0 1 0 0 0]",8216,0.19608610567514678,2.321859121322632,2,15,0.3
WEISH25,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0
 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0
 0 1 0 0 0 0]",7358,0.2596840728443505,2.837346315383911,2,15,0.3
WEISH25,30,0.8,"[1 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0
 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1
 0 0 0 0 0 0]",7258,0.26974544722809135,2.5787863731384277,2,15,0.3
WEISH25,30,0.8,"[0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
 0 0 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0
 0 0 1 0 1 0]",6487,0.34731864372673305,1.311337947845459,2,15,0.3
WEISH25,30,0.8,"[1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0
 1 0 0 0 0 0]",7200,0.27558104437066105,1.8238649368286133,2,15,0.3
WEISH25,30,0.8,"[1 0 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 0 1
 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0
 0 0 0 0 0 1]",8838,0.11077573196498641,4.8702075481414795,2,15,0.3
WEISH26,30,0.8,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0
 0 0 1 1 0 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0
 0 1 0 0 0 0 1 0 1 1 1 1 0 0 0 0]",8505,0.11258347245409014,4.404046535491943,2,15,0.3
WEISH26,30,0.8,"[1 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0
 0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 0]",7685,0.19814273789649417,3.291973114013672,2,15,0.3
WEISH26,30,0.8,"[1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 0
 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 0 1 0
 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1]",7674,0.19929048414023373,5.137557744979858,2,15,0.3
WEISH26,30,0.8,"[1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0
 0 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0
 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1]",7525,0.2148372287145242,4.853203535079956,2,15,0.3
WEISH26,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1
 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]",6622,0.3090567612687813,1.4815480709075928,2,15,0.3
WEISH27,30,0.8,"[1 0 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0]",7659,0.21998166819431714,3.611327886581421,2,15,0.3
WEISH27,30,0.8,"[0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0]",7178,0.2689683267135146,2.7685725688934326,2,15,0.3
WEISH27,30,0.8,"[1 0 0 1 1 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1
 0 0 0 1 0 1 1 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0]",7925,0.1928913331296466,2.862400770187378,2,15,0.3
WEISH27,30,0.8,"[0 1 1 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0
 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0]",8023,0.1829106833689785,3.919607639312744,2,15,0.3
WEISH27,30,0.8,"[1 0 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 1 1 0 1 0 1 1
 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0]",8593,0.12485996537325593,3.889613151550293,2,15,0.3
WEISH28,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 1 0
 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1]",7158,0.2458912768647282,2.6168084144592285,2,15,0.3
WEISH28,30,0.8,"[1 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 1 1
 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 1 1
 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0]",8100,0.14664981036662453,4.692015171051025,2,15,0.3
WEISH28,30,0.8,"[0 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
 0 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0
 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0]",6660,0.29835651074589126,1.7759125232696533,2,15,0.3
